ai likun	China:Smith Kettlewell Eye Res Inst, San Francisco, CA 94115 USA. The Smith-Kettlewell Eye Research Institute	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Emmetropization and Eye Growth in Young Aphakic Chickens
chen changx	China:Capital Univ Med Sci, Beijing Tongren Hosp, Beijing Inst Ophthalmol, Beijing,Peoples R China. Capital Medical University	AMERICAN JOURNAL OF OPHTHALMOLOGY	Anterior chamber depth and chamber angle and their associations with ocular and general parameters: The Beijing eye study
chen changx	China:Capital Univ Med Sci, Beijing Tongren Hosp, Beijing Inst Ophthalmol, Beijing,Peoples R China. Capital Medical University	AMERICAN JOURNAL OF OPHTHALMOLOGY	Visual Acuity and Subfoveal Choroidal Thickness: The Beijing Eye Study
chen changx	China:Capital Univ Med Sci, Beijing Tongren Hosp, Beijing Inst Ophthalmol, Beijing,Peoples R China. Capital Medical University	OPHTHALMOLOGY	Myopic Maculopathy Imaged by Optical Coherence Tomography The Beijing Eye Study
chen changx	China:Capital Univ Med Sci, Beijing Tongren Hosp, Beijing Inst Ophthalmol, Beijing,Peoples R China. Capital Medical University	PLOS ONE	Localized Retinal Nerve Fiber Layer Defects Detected by Optical Coherence Tomography: The Beijing Eye Study
chen changx	China:Capital Univ Med Sci, Beijing Tongren Hosp, Beijing Inst Ophthalmol, Beijing,Peoples R China. Capital Medical University	GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	Central corneal thickness in adult Chinese. Association with ocular and general parameters. The Beijing Eye Study
chen chao	China:NW Univ Xian, Natl Engn Res Ctr Miniaturized Detect Syst, Sch Life Sci, Xian 710069, Shaanxi,Peoples R China. Northwest University Xian	OPHTHALMIC GENETICS	Ophthalmic findings in a family with early-onset isolated ectopia lentis and the p.Arg62Cys mutation of the fibrillin-1 gene (FBN1)
chen chiachi	China:Hong Kong Polytech Univ, Sch Optometry, Kowloon, Hong Kong,Peoples R China. Hong Kong Polytechnic University	OPTOMETRY AND VISION SCIENCE	Toric Orthokeratology for Highly Astigmatic Children
chen chongda	China:Wenzhou Med Univ, Affiliated Cixi Hosp, Dept Ophthalmol, Cixi,Peoples R China. 	BMC OPHTHALMOLOGY	Refractive change in the adult rabbit eye after corneal relaxation with the femtosecond laser
chen chuyin	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	JOURNAL OF CATARACT AND REFRACTIVE SURGERY	Prevalence of corneal astigmatism before cataract surgery in Chinese patients
chen connie	China:Hong Kong Polytech Univ, Sch Optometry, Hong Kong, Hong Kong,Peoples R China. Hong Kong Polytechnic University	CLINICAL AND EXPERIMENTAL OPTOMETRY	Toric orthokeratology for high myopic and astigmatic subjects for myopic control
chen connie	China:Hong Kong Polytech Univ, Sch Optometry, Hong Kong, Hong Kong,Peoples R China. Hong Kong Polytechnic University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Myopia Control Using Toric Orthokeratology (TO-SEE Study)
chen connie	China:Joint Shantou Int Eye Ctr, Shantou,Peoples R China. 	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Population Density and Refractive Error among Chinese Children
chen d	China:Wenzhou Med Coll, Sch Ophthalmol & Optometry, Wenzhou 325027, Zhejiang,Peoples R China. Wenzhou Medical University	EYE	Association between corneal biomechanical properties and myopia in Chinese subjects
chen d	China:Wenzhou Med Coll, Sch Ophthalmol & Optometry, Wenzhou 325027, Zhejiang,Peoples R China. Wenzhou Medical University	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	Bilateral capsule contraction syndrome following pathological myopic cataract surgeries
chen d	China:Wenzhou Med Coll, Sch Ophthalmol & Optometry, Wenzhou 325027, Zhejiang,Peoples R China. Wenzhou Medical University	JOURNAL OF REFRACTIVE SURGERY	Changes in Ocular Response Analyzer Parameters After LASIK
chen d	China:Wenzhou Med Coll, Sch Ophthalmol & Optometry, Wenzhou 325027, Zhejiang,Peoples R China. Wenzhou Medical University	JOURNAL OF VISION	The effect of blur adaptation on accommodative response and pupil size during reading
chen davie	China:Hong Kong Polytech Univ, Sch Optometry, Hong Kong, Hong Kong,Peoples R China. Hong Kong Polytechnic University	OPHTHALMIC AND PHYSIOLOGICAL OPTICS	Posterior corneal curvature change and recovery after 6 months of overnight orthokeratology treatment
chen fenghua	China:Capital Med Univ, Beijing Ophthalmol Sch, Ophthalmol & Visual Sci Key Lab, Beijing Tongren Eye Ctr,Beijing Tongren Hosp, Beijing,Peoples R China. Capital Medical University	RETINA-THE JOURNAL OF RETINAL AND VITREOUS DISEASES	EFFICACY OF VITRECTOMY WITH TRIAMCINOLONE ASSISTANCE VERSUS INTERNAL LIMITING MEMBRANE PEELING FOR HIGHLY MYOPIC MACULAR HOLE RETINAL DETACHMENT
chen guangsheng	China:Liuzhou Red Cross Assoc Hosp, Liuzhou Eye Hosp, Eye Laser Dept, Liuzhou 545001, Guangxi Zhuang,Peoples R China. 	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	Transepithelial photorefractive keratectomy mode using SCHWIND-ESIRIS excimer laser: initial clinical results
chen guofu	China:Wenzhou Med Coll, Sch Ophthalmol & Optometry, Wenzhou 325027, Zhejiang,Peoples R China. Wenzhou Medical University	CURRENT EYE RESEARCH	Effects of the Cycloplegic, Cyclopentolate, on Measurements of Refraction in Eyes of a Strain of Wild-Type Juvenile Guinea Pig (Cavia porcellus): A Comparative Study
chen h	China:Capital Univ Med Sci, Beijing Tongren Hosp, Beijing Tongren Eye Ctr, Beijing 100730,Peoples R China. Capital Medical University	EYE	Clinical characteristics of pigment dispersion syndrome in Chinese patients
chen haoyu	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong Kong	MOLECULAR VISION	A novel PAX6 deletion in a Chinese family with congenital aniridia
chen haoyu	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong Kong	MOLECULAR VISION	Endophenotyping reveals differential phenotype-genotype correlations between myopia-associated polymorphisms and eye biometric parameters
chen hongmei	China:Shandong Univ, Qilu Hosp, Dept Ophthalmol, Jinan 250012, Shandong,Peoples R China. Shandong University	OPHTHALMIC EPIDEMIOLOGY	Prevalence and Risk Factors Associated with Dry Eye Syndrome among Senior High School Students in a County of Shandong Province, China
chen hongmei	China:Shandong Univ, Qilu Hosp, Dept Ophthalmol, Jinan 250012, Shandong,Peoples R China. Shandong University	PLOS ONE	Low-Dose Strontium-90 Irradiation Is Effective in Preventing the Recurrence of Pterygia: A Ten-Year Study
chen hongzhuan	China:Shanghai Jiao Tong Univ, Sch Med, Inst Med Sci, Dept Pharmacol & Biostat, Shanghai 200025,Peoples R China. Shanghai Jiao Tong University	JOURNAL OF OCULAR PHARMACOLOGY AND THERAPEUTICS	Atropine in Ameliorating the Progression of Myopia in Children with Mild to Moderate Myopia: A Meta-Analysis of Controlled Clinical Trials
chen hui	China:Nantong Univ, Affiliated Hosp, Dept Ophthalmol, Nantong, Jiangshu,Peoples R China. Nantong University	MOLECULAR VISION	Evaluation of BLID and LOC399959 as candidate genes for high myopia in the Chinese Han population
chen hui	China:Nantong Univ, Affiliated Hosp, Dept Ophthalmol, Nantong, Jiangshu,Peoples R China. Nantong University	OPHTHALMIC RESEARCH	Effects of Flickering Light on Refraction and Changes in Eye Axial Length of C57BL/6 Mice
chen hui	China:Shanghai Jiao Tong Univ, Peoples Hosp 1, Dept Ophthalmol, Shanghai 200080,Peoples R China. Shanghai Jiao Tong University	JOURNAL OF REFRACTIVE SURGERY	Patient satisfaction and visual symptoms after wavefront-guided and wavefront-optimized LASIK with the WaveLight platform
chen hui	China:Sichuan Acad Med Sci, Dept Ophthalmol, Sichuan Prov Peoples Hosp, Chengdu 610072, Sichuan Prov,Peoples R China. 	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	Prevalence and causes of visual impairment and blindness in Sichuan province of China
chen hui	China:Sun Yat Sen Univ, State Key Lab Ophthalmol, Zhongshan Ophthalm Ctr, Guangzhou 510275, Guangdong,Peoples R China. Sun Yat Sen University	OPHTHALMIC AND PHYSIOLOGICAL OPTICS	The types and severity of high myopic maculopathy in Chinese patients
chen huijin	China:Peking Univ, Hosp 3, Ctr Eye, Beijing 100871,Peoples R China. Peking University	JOURNAL OF REFRACTIVE SURGERY	Anterior Segment Optical Coherence Tomography Measurement of Flap Thickness After Myopic LASIK Using the Mona One Use-Plus Microkeratome
chen j	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	BRITISH JOURNAL OF OPHTHALMOLOGY	Use of paediatric donor tissue in Descemet stripping endothelial keratoplasty
chen j	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	ARCHIVES OF OPHTHALMOLOGY	Deep Lamellar Endothelial Keratoplasty for Iridocorneal Endothelial Syndrome in Phakic Eyes
chen j	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	CORNEA	Complex Deep Lamellar Endothelial Keratoplasty for Complex Bullous Keratopathy With Severe Vision Loss
chen j	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	Evaluation of different types of lamellar keratoplasty for treatment of peripheral corneal perforation
chen j	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	JOURNAL OF CATARACT AND REFRACTIVE SURGERY	Anterior segment variations after posterior chamber phakic intraocular lens implantation in myopic eyes
chen j	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	PLOS ONE	Congenital Cataract: Prevalence and Surgery Age at Zhongshan Ophthalmic Center (ZOC)
chen jianhuan	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong Kong	MOLECULAR VISION	A novel PAX6 deletion in a Chinese family with congenital aniridia
chen jianhuan	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong Kong	MOLECULAR VISION	Endophenotyping reveals differential phenotype-genotype correlations between myopia-associated polymorphisms and eye biometric parameters
chen jiangfan	China:Minist Hlth PR China, State Key Lab Cultivat Base, Wenzhou, Zhejiang,Peoples R China. 	MOLECULAR VISION	Inhibition of experimental myopia by a dopamine agonist: different effectiveness between form deprivation and hyperopic defocus in guinea pigs
chen jianhua	China:Beijing Hosp Gerontol, Beijing,Peoples R China. 	AMERICAN JOURNAL OF OPHTHALMOLOGY	A Population-based Study of Visual Impairment Among Pre-school Children in Beijing: The Beijing Study of Visual Impairment in Children
chen jie	China:Wenzhou Med Coll, Sch Optometry & Ophthalmol, Wenzhou 325027, Zhejiang,Peoples R China. Wenzhou Medical University	AMERICAN JOURNAL OF OPHTHALMOLOGY	Visual Outcome in Isoametropic Amblyopic Children With High Hyperopia and the Effect of Therapy on Retinal Thickness
chen jie	China:Wenzhou Med Coll, Sch Optometry & Ophthalmol, Wenzhou 325027, Zhejiang,Peoples R China. Wenzhou Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Cycloplegic and Noncycloplegic Refractions of Chinese Neonatal Infants
chen jie	China:Wenzhou Med Coll, Sch Optometry & Ophthalmol, Wenzhou 325027, Zhejiang,Peoples R China. Wenzhou Medical University	CURRENT EYE RESEARCH	Comparison of Macular and Retinal Nerve Fiber Layer Thickness in Untreated and Treated Binocular Amblyopia
chen jing	China:Guangzhou Mil Command, Guangzhou Gen Hosp, Dept Ophthalmol, Guangzhou 510010, Guangdong,Peoples R China. 	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	Comparison of TGF-beta(1) in tears and corneal haze following Epi-LASIK with and without mitomycin C
chen junyi	China:Fudan Univ, Dept Ophthalmol & Vis Sci, Eye & ENT Hosp, Shanghai Med Coll, Shanghai 200031,Peoples R China. Fudan University	BRITISH JOURNAL OF OPHTHALMOLOGY	Position of the central retinal vessel trunk and pattern of remaining visual field in advanced glaucoma
chen lan	China:Wenzhou Med Coll, Sch Ophthalmol & Optometry, Wenzhou 325035, Zhejiang,Peoples R China. Wenzhou Medical University	EUROPEAN JOURNAL OF OPHTHALMOLOGY	Evaluation of the long-term effects of photorefractive keratectomy correction for myopia in China
chen li	China:Shanghai Jiao Tong Univ, Shanghai Peoples Hosp 1, Dept Ophthalmol, Shanghai 200080,Peoples R China. Shanghai Jiao Tong University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Retinal Nerve Fiber Layer Thickness in Normal Chinese Students Aged 6 to 17 Years
chen li	China:Southwest Hosp, SW Eye Hosp, Chongqing 400038,Peoples R China. Third Military Medical University	JOURNAL OF AAPOS	Facilitation of amblyopia management by laser in situ keratomileusis in high anisometropic hyperopic and myopic children
chen li	China:Xi An Jiao Tong Univ, Grp Ophthalmol Epidemiol Study, Hosp 2, Xian 710004, Shaanxi Prov,Peoples R China. Xian Jiaotong University	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	Epidemiology of primary open angle glaucoma in a rural population in Shaanxi Province of China
chen lijia	China:Prince Wales Hosp, Dept Ophthalmol & Visual Sci, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong KongPrince of Wales Hospital	OPTOMETRY AND VISION SCIENCE	PAX6 Gene Associated with High Myopia: A Meta-analysis
chen lijia	China:Prince Wales Hosp, Dept Ophthalmol & Visual Sci, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong KongPrince of Wales Hospital	JOURNAL OF CATARACT AND REFRACTIVE SURGERY	Distribution and visual impact of postoperative refractive error after cataract surgery in rural China - Study of Cataract Outcomes and Up-Take of Services report 4
chen ling	China:Fudan Univ, Dept Ophthalmol, Shanghai Med Sch, Shanghai 200031,Peoples R China. Fudan University	ARCHIVES OF OPHTHALMOLOGY	Rhegmatogenous Retinal Detachment Due to Paravascular Linear Retinal Breaks Over Patchy Chorioretinal Atrophy in Pathologic Myopia
chen ling	China:Harvard Univ, Massachusetts Eye & Ear Infirm, Sch Med, Retina Serv,Dept Ophthalmol, Boston, MA 02114 USA. Harvard UniversityVA Boston Healthcare System	RETINA-THE JOURNAL OF RETINAL AND VITREOUS DISEASES	ANTI-VASCULAR ENDOTHELIAL GROWTH FACTOR MONOTHERAPY VERSUS COMBINATION TREATMENT WITH PHOTODYNAMIC THERAPY FOR SUBFOVEAL CHOROIDAL NEOVASCULARIZATION SECONDARY TO CAUSES OTHER THAN AGE-RELATED MACULAR DEGENERATION
chen ling	China:Harvard Univ, Massachusetts Eye & Ear Infirm, Sch Med, Retina Serv,Dept Ophthalmol, Boston, MA 02114 USA. Harvard UniversityVA Boston Healthcare System	BRITISH JOURNAL OF OPHTHALMOLOGY	Proton beam irradiation for non-AMD CNV: 2-year results of a randomised clinical trial
chen linxin	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	OPHTHALMIC AND PHYSIOLOGICAL OPTICS	The effectiveness of progressive addition lenses on the progression of myopia in Chinese children
chen lizhen	China:Joint Shantou Int Eye Ctr, Shantou,Peoples R China. 	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Population Density and Refractive Error among Chinese Children
chen luxia	China:Tianjin Med Univ, Tianjin Key Lab Ophthalmol & Visual Sci, Clin Coll Ophthalmol, Inst Eye, Tianjin,Peoples R China. Tianjin Medical University	JOURNAL OF REFRACTIVE SURGERY	Nerve Growth Factor Expression and Nerve Regeneration in Monkey Corneas After LASIK
chen min	China:Zhejiang Univ, Affiliated Hosp 2, Sch Med, Ctr Eye, Hangzhou 310009, Zhejiang,Peoples R China. Zhejiang University	JOURNAL OF GLAUCOMA	Microcoaxial Phacoemulsification Combined With Viscogoniosynechialysis for Patients With Refractory Acute Angle-closure Glaucoma
chen minjie	China:Fudan Univ, Dept Ophthalmol, EYE & ENT Hosp, Shanghai 200031,Peoples R China. Fudan University	GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	The efficacy and safety of modified Snyder-Thompson posterior scleral reinforcement in extensive high myopia of Chinese children
chen minjie	China:Fudan Univ, Dept Ophthalmol, EYE & ENT Hosp, Shanghai 200031,Peoples R China. Fudan University	JOURNAL OF VISION	Transfer from blue light or green light to white light partially reverses changes in ocular refraction and anatomy of developing guinea pigs
chen qi	China:Wenzhou Med Coll, Sch Ophthalmol & Optometry, Wenzhou 325027, Zhejiang,Peoples R China. Wenzhou Medical University	-SCIENCE AND CLINICAL PRACTICE	Upper and Lower Tear Menisci After Laser In Situ Keratomileusis
chen qi	China:Wenzhou Med Coll, Sch Ophthalmol & Optometry, Wenzhou 325027, Zhejiang,Peoples R China. Wenzhou Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Vertical and Horizontal Thickness Profiles of the Corneal Epithelium and Bowman's Layer after Orthokeratology
chen qi	China:Wenzhou Med Coll, Sch Ophthalmol & Optometry, Wenzhou 325027, Zhejiang,Peoples R China. Wenzhou Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Ocular Anterior Segment Biometry and High-Order Wavefront Aberrations During Accommodation
chen qianyun	China:Sun Yat Sen Univ, Div Prevent Ophthalmol, Zhongshan Ophthalm Ctr, Guangzhou 510275, Guangdong,Peoples R China. Sun Yat Sen University	PLOS ONE	Spectacle Design Preferences among Chinese Primary and Secondary Students and Their Parents: A Qualitative and Quantitative Study
chen qianyun	China:Sun Yat Sen Univ, Div Prevent Ophthalmol, Zhongshan Ophthalm Ctr, Guangzhou 510275, Guangdong,Peoples R China. Sun Yat Sen University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Accuracy of Rural Refractionists in Western China
chen qianyun	China:Sun Yat Sen Univ, Div Prevent Ophthalmol, Zhongshan Ophthalm Ctr, Guangzhou 510275, Guangdong,Peoples R China. Sun Yat Sen University	CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	Visual outcomes of cataract surgery performed by supervised novice surgeons during training in rural China
