an fengqi	China:Sichuan Univ, Dept Pathol, Chengdu 610064,Peoples R China. Sichuan University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Role of DAF in Protecting against T-Cell Autoreactivity that Leads to Experimental Autoimmune Uveitis
wang wenji	China:Fudan Univ, Shanghai Med Sch, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	OCULAR IMMUNOLOGY AND INFLAMMATION	Bilateral Acute Angle Closure Glaucoma as a Presentation of Vogt-Koyanagi-Harada Syndrome in Four Chinese Patients: A Small Case Series
wang xingrong	China:Shandong Univ TCM, Affiliated Eye Hosp, Jinan 250002,Peoples R China. 	GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	Plasma metabonomics study of the patients with acute anterior uveitis based on ultra-performance liquid chromatography-mass spectrometry
wang yaxing	China:Capital Med Univ, Beijing Inst Ophthalmol, Beijing Tongren Hosp, Beijing,Peoples R China. Capital Medical University	OPHTHALMOLOGY	Prevalence and Progression of Myopic Retinopathy in Chinese Adults: The Beijing Eye Study
wang yan	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	OCULAR IMMUNOLOGY AND INFLAMMATION	In Vivo Confocall Microscopy of Long-standing Mixed-form Vernal Keratoconjunctivitis
wang yujuan	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	OPHTHALMIC RESEARCH	Descemet's Stripping with Endothelial Keratoplasty for Special Fuchs' Endothelial Dystrophy in Phakic Eyes
wang yuqin	China:Wenzhou Med Coll, Hosp Eye, Wenzhou,Peoples R China. Wenzhou Medical University	MOLECULAR VISION	Production of interleukin-17 in Behcet's disease is inhibited by cyclosporin A
wen feng	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, Uveitis Study Ctr, State Key Lab Ophthalmol, Guangzhou 510275, Guangdong,Peoples R China. Sun Yat Sen University	AMERICAN JOURNAL OF OPHTHALMOLOGY	Study of Macular Function by Multifocal Electroretinography in Patients With Vogt-Koyanagi-Harada Syndrome
wen j	China:Zhengzhou Univ, Clin Hosp 1, Zhengzhou,Peoples R China. Zhengzhou University	BRITISH JOURNAL OF OPHTHALMOLOGY	Inhibitory effect of rapamycin and dexamethasone on production of IL-17 and IFN-gamma in Vogt-Koyanagi-Harada patients
wen pengfei	China:Anhui Med Univ, Sch Publ Hlth, Dept Epidemiol & Biostat, Hefei 230032, Anhui,Peoples R China. Anhui Medical UniversityUnion School of Public Health - PUMC	MOLECULAR VISION	Polymorphisms in the tumor necrosis factor gene and susceptibility to Behcet's disease: An updated meta-analysis
wen xin	China:Chinese Acad Med Sci, Peking Union Med Coll Hosp, Dept Ophthalmol, Beijing 100730,Peoples R China. Chinese Academy of Medical Sciences - Peking Union Medical College	OCULAR IMMUNOLOGY AND INFLAMMATION	Choroidal Folds in Acute Vogt-Koyanagi-Harada Disease
wong david	China:Univ Hong Kong, Li Ka Shing Fac Med, Inst Eye, Hong Kong, Hong Kong,Peoples R China. University of Hong Kong	RETINA-THE JOURNAL OF RETINAL AND VITREOUS DISEASES	CHOROIDAL EVALUATION USING ENHANCED DEPTH IMAGING SPECTRAL-DOMAIN OPTICAL COHERENCE TOMOGRAPHY IN VOGT-KOYANAGI-HARADA DISEASE
wu weiju	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, Uveitis Study Ctr, State Key Lab Ophthalmol, Guangzhou 510275, Guangdong,Peoples R China. Sun Yat Sen University	AMERICAN JOURNAL OF OPHTHALMOLOGY	Study of Macular Function by Multifocal Electroretinography in Patients With Vogt-Koyanagi-Harada Syndrome
wu yaming	China:Wenzhou Med Coll, Dept Ophthalmol, Affiliated Hosp 1, Wenzhou 325000, Zhejiang,Peoples R China. Wenzhou Medical University	GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	Surgical management of secondary glaucoma in Fuchs' heterochromic iridocyclitis
wu wu	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	OCULAR IMMUNOLOGY AND INFLAMMATION	Clinical Characteristics of Intermediate Uveitis in Chinese Patients
wu zhifeng	China:Nanjing Med Univ, Wuxi Peoples Hosp 2, Dept Ophthalmol, Wuxi 214002,Peoples R China. Nanjing Medical University	GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	The expression and significance of T helper cell subsets and regulatory T cells CD4+CD25+ in peripheral blood of patients with human leukocyte antigen B27-positive acute anterior uveitis
xia zhenwei	China:RuiJin Hosp, Dept Pediat, Shanghai,Peoples R China. 	EXPERIMENTAL EYE RESEARCH	CXCR4 but not CXCR7 is mainly implicated in ocular leukocyte trafficking during ovalbumin-induced acute uveitis
xiang qin	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	AMERICAN JOURNAL OF OPHTHALMOLOGY	Polymorphisms in Genetics of Vitamin D Metabolism Confer Susceptibility to Ocular Belicet Disease in a Chinese Han Population
xiang qin	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Association of TLR2 Gene Polymorphisms With Ocular Behcet's Disease in a Chinese Han Population
xiang qin	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing,Peoples R China. Chongqing Medical University	PLOS ONE	TRAF5 and TRAF3IP2 Gene Polymorphisms Are Associated with Behcet's Disease and Vogt-Koyanagi-Harada Syndrome: A Case-Control Study
xiang qin	China:Chongqing Med Univ, Chongqing Key Lab Ophthalmol, Affiliated Hosp 1, Chongqing,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	JAK1, but Not JAK2 and STAT3, Confers Susceptibility to Vogt-Koyanagi-Harada (VKH) Syndrome in a Han Chinese Population
xiang xiaoli	China:Changshu Second Peoples Hosp, Dept Ophthalmol, Changshu 215500,Peoples R China. 	GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	The expression and significance of T helper cell subsets and regulatory T cells CD4+CD25+ in peripheral blood of patients with human leukocyte antigen B27-positive acute anterior uveitis
xiao xiang	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Increased IL-7 Expression in Vogt-Koyanagi-Harada Disease
xiao xiang	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Decreased IL-27 Expression in Association with an Increased Th17 Response in Vogt-Koyanagi-Harada Disease
xiao xiang	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Effect of 1,25-Dihydroxyvitamin D3 on Th17 and Th1 Response in Patients with Behcet's Disease
xiao xiang	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Decreased microRNA-155 Expression in Ocular Behcet's Disease but Not in Vogt Koyanagi Harada Syndrome
xiao xiang	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	MIF Gene Polymorphisms Confer Susceptibility to Vogt-Koyanagi-Harada Syndrome in a Han Chinese Population
xiao xiang	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	JOURNAL OF CATARACT AND REFRACTIVE SURGERY	Male sex, erythema nodosum, and electroretinography as predictors of visual prognosis after cataract surgery in patients with Behcet disease
xiao xiang	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	MOLECULAR VISION	Lack of association of miR-146a and Ets-1 gene polymorphisms with Fuchs uveitis syndrome in Chinese Han patients
xiao xiang	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	OPHTHALMOLOGY	Association of Macrophage Migration Inhibitory Factor Gene Polymorphisms with Behcet's Disease in a Han Chinese Population
xiao xiang	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing,Peoples R China. Chongqing Medical University	PLOS ONE	No Association of PTPN22 Polymorphisms with Susceptibility to Ocular Behcet's Disease in Two Chinese Han Populations
xie hui	China:Jiangxi Prov Peoples Hosp, Jiangxi Eye Ctr, Nanchang 330006, Jiangxi,Peoples R China. 	CUTANEOUS AND OCULAR TOXICOLOGY	Prognosis of corneal wasp sting: case report and review of the literature
xie lin	China:Third Mil Med Univ, Daping Hosp, Dept Ophthalmol, Chongqing 400042,Peoples R China. Third Military Medical University	MOLECULAR VISION	Lack of association of two polymorphisms of IRF5 with Behcet's disease
xie lin	China:Third Mil Med Univ, Daping Hosp, Dept Ophthalmol, Chongqing 400042,Peoples R China. Third Military Medical University	MOLECULAR VISION	Monocyte chemoattractant protein (MCP)-1-2518 A/G SNP in Chinese Han patients with VKH syndrome
xie xiaofeng	China:Shandong Univ TCM, Affiliated Eye Hosp, Jinan 250002,Peoples R China. 	GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	Plasma metabonomics study of the patients with acute anterior uveitis based on ultra-performance liquid chromatography-mass spectrometry
xing lin	China:Sun Yat Sen Univ, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	OPHTHALMOLOGY	Clinical features of Chinese patients with Behcet's disease
xu hong	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	JOURNAL OF CATARACT AND REFRACTIVE SURGERY	Male sex, erythema nodosum, and electroretinography as predictors of visual prognosis after cataract surgery in patients with Behcet disease
xu j	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	EYE	In vivo confocal microscopy of congenital aniridia-associated keratopathy
xu j	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	Assessment of limbus and central cornea in patients with keratolimbal allograft transplantation using in vivo laser scanning confocal microscopy: an observational study
xu j	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	CORNEA	Age-related Changes of Human Limbus on In Vivo Confocal Microscopy
xu j	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	In vivo laser scanning confocal microscopy of vernal keratoconjunctivitis
xu j	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	OCULAR IMMUNOLOGY AND INFLAMMATION	In Vivo Confocall Microscopy of Long-standing Mixed-form Vernal Keratoconjunctivitis
xu li	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	BRITISH JOURNAL OF OPHTHALMOLOGY	Elevated serum IL-23 correlates with intraocular inflammation after cataract surgery in patients with Vogt-Koyanagi-Harada disease
xu liang	China:Capital Med Univ, Beijing Inst Ophthalmol, Beijing Tongren Hosp, Beijing,Peoples R China. Capital Medical University	OPHTHALMOLOGY	Prevalence and Progression of Myopic Retinopathy in Chinese Adults: The Beijing Eye Study
xu mei	China:Chongqing Med Univ, Chongqing Key Lab Ophthalmol, Affiliated Hosp 1, Chongqing Eye Inst,Dept Opthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	OCULAR IMMUNOLOGY AND INFLAMMATION	Inhibition of Proinflammatory Cytokine by IL-25 in Vogt-Koyanagi-Harada Syndrome
xu wangdong	China:Anhui Med Univ, Sch Publ Hlth, Dept Epidemiol & Biostat, Hefei 230032, Anhui,Peoples R China. Anhui Medical UniversityUnion School of Public Health - PUMC	MOLECULAR VISION	Polymorphisms in the tumor necrosis factor gene and susceptibility to Behcet's disease: An updated meta-analysis
xu yingzhi	China:Capital Med Univ, Chaoyang Hosp, Dept Ophthalmol, Beijing 100020,Peoples R China. Capital Medical University	MOLECULAR VISION	Nuclear factor translocation and acute anterior uveitis
xu yingzhi	China:Capital Med Univ, Chaoyang Hosp, Dept Ophthalmol, Beijing 100020,Peoples R China. Capital Medical University	MOLECULAR VISION	The expression of cytokines in the aqueous humor and serum during endotoxin-induced uveitis in C3H/HeN mice
xu yudong	China:Shanghai 8th Peoples Hosp, Dept Ophthalmol, Shanghai,Peoples R China. 	OCULAR IMMUNOLOGY AND INFLAMMATION	Ocular Findings in a Patient with Virus-associated Hemophagocytic Syndrome
xu zhuozai	China:Capital Med Univ, Chaoyang Hosp, Dept Ophthalmol, Beijing 100020,Peoples R China. Capital Medical University	MOLECULAR VISION	Nuclear factor translocation and acute anterior uveitis
xue anquan	China:Wenzhou Med Coll, Eye Hosp, Wenzhou 325003,Peoples R China. Wenzhou Medical University	OPHTHALMOLOGICA	Clinical characteristics of acute zonal occult outer retinopathy in Chinese patients
yam yam	China:Chinese Univ Hong Kong, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong Kong	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Analysis of the posterior polymorphous corneal dystrophy 3 gene, TCF8, in late-onset Fuchs endothelial corneal dystrophy
yam garyhinfai	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong Kong	OPHTHALMIC GENETICS	Association of Transcription Factor 4 (TCF4) and Protein Tyrosine Phosphatase, Receptor Type G (PTPRG) with Corneal Dystrophies in Southern Chinese
yan hua	China:Tianjin Med Univ Gen Hosp, Dept Ophthalmol, Tianjin 300052,Peoples R China. 	GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	Experimental study on antiviral activity of silicone oil in vitro
yan rong	China:Capital Med Univ, Beijing Tongren Hosp, Dept Neurol, Beijing 100730,Peoples R China. Capital Medical University	JOURNAL OF NEURO-OPHTHALMOLOGY	Central Retinal Artery Occlusion and Recurrent Papillitis in a Patient With Incomplete Behcxet Disease
yan tingqin	China:Shandong Univ TCM, Affiliated Eye Hosp, Jinan 250002,Peoples R China. 	GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	Plasma metabonomics study of the patients with acute anterior uveitis based on ultra-performance liquid chromatography-mass spectrometry
yang jun	China:First Peoples Hosp Yunnan Prov, Dept Ophthalmol, Kunming, Yunnan Province,Peoples R China. 	CUTANEOUS AND OCULAR TOXICOLOGY	Prognosis of corneal wasp sting: case report and review of the literature
yang k	China:Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Zhongshan,Peoples R China. 	BRITISH JOURNAL OF OPHTHALMOLOGY	Inhibitory effect of rapamycin and dexamethasone on production of IL-17 and IFN-gamma in Vogt-Koyanagi-Harada patients
yang mingming	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong Eye Hosp, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	RETINA-THE JOURNAL OF RETINAL AND VITREOUS DISEASES	THE ROLES OF GENETIC FACTORS IN UVEITIS AND THEIR CLINICAL SIGNIFICANCE
yang mingming	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong Eye Hosp, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Association of C2 and CFB Polymorphisms with Anterior Uveitis
yang mingming	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong Eye Hosp, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	MOLECULAR VISION	CFH 184G as a genetic risk marker for anterior uveitis in Chinese females
yang mingming	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong Eye Hosp, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	MOLECULAR VISION	Complement factor H and interleukin gene polymorphisms in patients with non-infectious intermediate and posterior uveitis
yang mingming	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong Eye Hosp, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	BRITISH JOURNAL OF OPHTHALMOLOGY	Association of CFH and SERPING1 polymorphisms with anterior uveitis
yang p	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing,Peoples R China. Chongqing Medical University	BRITISH JOURNAL OF OPHTHALMOLOGY	Inhibitory effect of rapamycin and dexamethasone on production of IL-17 and IFN-gamma in Vogt-Koyanagi-Harada patients
yang p	China:Chongqing Med Univ, Chongqing Key Lab Ophthalmol, Chongqing Eye Inst, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	BRITISH JOURNAL OF OPHTHALMOLOGY	No association of CTLA-4 polymorphisms with susceptibility to Behcet disease
yang p	China:Chongqing Med Univ, Chongqing Key Lab Ophthalmol, Chongqing Eye Inst, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Increased IL-7 Expression in Vogt-Koyanagi-Harada Disease
yang p	China:Chongqing Med Univ, Chongqing Key Lab Ophthalmol, Chongqing Eye Inst, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	MOLECULAR VISION	Polymorphisms of FCRL3 in a Chinese population with Vogt-Koyanagi-Harada (VKH) syndrome
yang p	China:Chongqing Med Univ, Chongqing Key Lab Ophthalmol, Chongqing Eye Inst, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	Vogt-Koyanagi-Harada disease presenting as acute angle closure glaucoma at onset
yang p	China:Chongqing Med Univ, Chongqing Key Lab Ophthalmol, Chongqing Eye Inst, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	MOLECULAR VISION	Decreased 1,25-Dihydroxyvitamin D3 level is involved in the pathogenesis of Vogt-Koyanagi-Harada (VKH) disease
yang p	China:Chongqing Med Univ, Chongqing Key Lab Ophthalmol, Chongqing Eye Inst, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	AMERICAN JOURNAL OF OPHTHALMOLOGY	Polymorphisms in Genetics of Vitamin D Metabolism Confer Susceptibility to Ocular Belicet Disease in a Chinese Han Population
yang p	China:Chongqing Med Univ, Chongqing Key Lab Ophthalmol, Chongqing Eye Inst, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	ARCHIVES OF OPHTHALMOLOGY	Upregulation of Interleukin 21 and Promotion of Interleukin 17 Production in Chronic or Recurrent Vogt-Koyanagi-Harada Disease
yang p	China:Chongqing Med Univ, Chongqing Key Lab Ophthalmol, Chongqing Eye Inst, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Association of TLR2 Gene Polymorphisms With Ocular Behcet's Disease in a Chinese Han Population
yang p	China:Chongqing Med Univ, Chongqing Key Lab Ophthalmol, Chongqing Eye Inst, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Decreased microRNA-155 Expression in Ocular Behcet's Disease but Not in Vogt Koyanagi Harada Syndrome
yang p	China:Chongqing Med Univ, Chongqing Key Lab Ophthalmol, Chongqing Eye Inst, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Elevated Serum Osteopontin Levels and Genetic Polymorphisms of Osteopontin Are Associated with Vogt-Koyanagi-Harada Disease
yang p	China:Chongqing Med Univ, Chongqing Key Lab Ophthalmol, Chongqing Eye Inst, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	IL-1 beta Triggered by Peptidoglycan and Lipopolysaccharide through TLR2/4 and ROS-NLRP3 Inflammasome-Dependent Pathways Is Involved in Ocular Behcet's Disease
yang p	China:Chongqing Med Univ, Chongqing Key Lab Ophthalmol, Chongqing Eye Inst, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	MIF Gene Polymorphisms Confer Susceptibility to Vogt-Koyanagi-Harada Syndrome in a Han Chinese Population
yang p	China:Chongqing Med Univ, Chongqing Key Lab Ophthalmol, Chongqing Eye Inst, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	MOLECULAR VISION	Lack of association of miR-146a and Ets-1 gene polymorphisms with Fuchs uveitis syndrome in Chinese Han patients
yang p	China:Chongqing Med Univ, Chongqing Key Lab Ophthalmol, Chongqing Eye Inst, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	MOLECULAR VISION	PDCD1 genes may protect against extraocular manifestations in Chinese Han patients with Vogt-Koyanagi-Harada syndrome
yang p	China:Chongqing Med Univ, Chongqing Key Lab Ophthalmol, Chongqing Eye Inst, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	MOLECULAR VISION	Polymorphisms of IL23R and Fuchs' syndrome in a Chinese Han population
yang p	China:Chongqing Med Univ, Chongqing Key Lab Ophthalmol, Chongqing Eye Inst, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	MOLECULAR VISION	Small ubiquitin-like modifier 4 (SUMO4) polymorphisms and Vogt-Koyanagi-Harada (VKH) syndrome in the Chinese Han population
yang p	China:Chongqing Med Univ, Chongqing Key Lab Ophthalmol, Chongqing Eye Inst, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	OCULAR IMMUNOLOGY AND INFLAMMATION	Immune Response Genes in Uveitis
yang p	China:Chongqing Med Univ, Chongqing Key Lab Ophthalmol, Chongqing Eye Inst, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	OPHTHALMOLOGY	Association of Macrophage Migration Inhibitory Factor Gene Polymorphisms with Behcet's Disease in a Han Chinese Population
yang p	China:Chongqing Med Univ, Chongqing Key Lab Ophthalmol, Chongqing Eye Inst, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	BRITISH JOURNAL OF OPHTHALMOLOGY	There is no association of CCR6 polymorphisms with susceptibility to Behcet's disease in two Chinese Han populations
yang p	China:Chongqing Med Univ, Chongqing Key Lab Ophthalmol, Chongqing Eye Inst, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	CORNEA	Band-Shaped Keratopathy in Chinese Patients With Vogt-Koyanagi-Harada Syndrome
yang p	China:Chongqing Med Univ, Chongqing Key Lab Ophthalmol, Chongqing Eye Inst, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	CURRENT EYE RESEARCH	Association Analysis of TGFBR3 Gene with Vogt-Koyanagi-Harada Disease and Behcet's Disease in the Chinese Han Population
yang p	China:Chongqing Med Univ, Chongqing Key Lab Ophthalmol, Chongqing Eye Inst, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Decreased IL-27 Expression in Association with an Increased Th17 Response in Vogt-Koyanagi-Harada Disease
yang p	China:Chongqing Med Univ, Chongqing Key Lab Ophthalmol, Chongqing Eye Inst, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Effect of 1,25-Dihydroxyvitamin D3 on Th17 and Th1 Response in Patients with Behcet's Disease
yang p	China:Chongqing Med Univ, Chongqing Key Lab Ophthalmol, Chongqing Eye Inst, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Higher Expression of Toll-like Receptors 2, 3, 4, and 8 in Ocular Behcet's Disease
yang p	China:Chongqing Med Univ, Chongqing Key Lab Ophthalmol, Chongqing Eye Inst, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	JAK2 and STAT3 Polymorphisms in a Han Chinese Population with Behcet's Disease
yang p	China:Chongqing Med Univ, Chongqing Key Lab Ophthalmol, Chongqing Eye Inst, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	MOLECULAR VISION	Production of interleukin-17 in Behcet's disease is inhibited by cyclosporin A
yang p	China:Chongqing Med Univ, Chongqing Key Lab Ophthalmol, Chongqing Eye Inst, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	PLOS ONE	Label-Free Proteomics Reveals Decreased Expression of CD18 and AKNA in Peripheral CD4(+) T Cells from Patients with Vogt-Koyanagi-Harada Syndrome
yang p	China:Chongqing Med Univ, Chongqing Key Lab Ophthalmol, Chongqing Eye Inst, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	MOLECULAR VISION	Monocyte chemoattractant protein (MCP)-1-2518 A/G SNP in Chinese Han patients with VKH syndrome
yang p	China:Chongqing Med Univ, Chongqing Key Lab Ophthalmol, Chongqing Eye Inst, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	OCULAR IMMUNOLOGY AND INFLAMMATION	Inhibition of Proinflammatory Cytokine by IL-25 in Vogt-Koyanagi-Harada Syndrome
yang p	China:Chongqing Med Univ, Chongqing Key Lab Ophthalmol, Chongqing Eye Inst, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	PLOS ONE	FGFR1OP tagSNP but Not CCR6 Polymorphisms Are Associated with Vogt-Koyanagi-Harada Syndrome in Chinese Han
yang p	China:Chongqing Med Univ, Chongqing Key Lab Ophthalmol, Chongqing Eye Inst, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	RETINA-THE JOURNAL OF RETINAL AND VITREOUS DISEASES	OCULAR MANIFESTATIONS OF SYPHILITIC UVEITIS IN CHINESE PATIENTS
yang p	China:Sun Yat Sen Univ, Int Uveitis Study Lab, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	BRITISH JOURNAL OF OPHTHALMOLOGY	Longitudinal quantification of aqueous flare and cells in Vogt-Koyanagi-Harada disease
yang p	China:Sun Yat Sen Univ, Int Uveitis Study Lab, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	EYE	Aqueous flare and cells in Fuchs syndrome
